timestamp_localtime,experiment,pioreactor_unit,timestamp,event_name,message,data
2023-11-28 08:41:47,Spirulina 003,pio001,2023-11-28T08:41:47.816319Z,UpdatedHeaterDC,delta_dc=-0.03000000000000469,"{""current_dc"": 62.41, ""delta_dc"": -0.03000000000000469}"
2023-11-28 08:45:32,Spirulina 003,pio001,2023-11-28T08:45:32.818671Z,UpdatedHeaterDC,delta_dc=0.08999999999999275,"{""current_dc"": 62.5, ""delta_dc"": 0.08999999999999275}"
2023-11-28 08:49:17,Spirulina 003,pio001,2023-11-28T08:49:17.822327Z,UpdatedHeaterDC,delta_dc=-0.31500000000001194,"{""current_dc"": 62.18, ""delta_dc"": -0.31500000000001194}"
2023-11-28 08:53:02,Spirulina 003,pio001,2023-11-28T08:53:02.803539Z,UpdatedHeaterDC,delta_dc=0.11999999999998678,"{""current_dc"": 62.3, ""delta_dc"": 0.11999999999998678}"
2023-11-28 08:56:47,Spirulina 003,pio001,2023-11-28T08:56:47.800765Z,UpdatedHeaterDC,delta_dc=-0.06000000000000938,"{""current_dc"": 62.24, ""delta_dc"": -0.06000000000000938}"
2023-11-28 09:00:32,Spirulina 003,pio001,2023-11-28T09:00:32.809511Z,UpdatedHeaterDC,delta_dc=0.01500000000002899,"{""current_dc"": 62.26, ""delta_dc"": 0.01500000000002899}"
2023-11-28 09:04:17,Spirulina 003,pio001,2023-11-28T09:04:17.799848Z,UpdatedHeaterDC,delta_dc=0.34499999999998465,"{""current_dc"": 62.6, ""delta_dc"": 0.34499999999998465}"
2023-11-28 09:08:02,Spirulina 003,pio001,2023-11-28T09:08:02.798831Z,UpdatedHeaterDC,delta_dc=-1.2300000000000004,"{""current_dc"": 61.37, ""delta_dc"": -1.2300000000000004}"
2023-11-28 09:11:47,Spirulina 003,pio001,2023-11-28T09:11:47.792824Z,UpdatedHeaterDC,delta_dc=-0.6450000000000102,"{""current_dc"": 60.72, ""delta_dc"": -0.6450000000000102}"
2023-11-28 09:15:32,Spirulina 003,pio001,2023-11-28T09:15:32.814457Z,UpdatedHeaterDC,delta_dc=-0.8849999999999838,"{""current_dc"": 59.84, ""delta_dc"": -0.8849999999999838}"
2023-11-28 09:19:17,Spirulina 003,pio001,2023-11-28T09:19:17.804447Z,UpdatedHeaterDC,delta_dc=-1.0350000000000286,"{""current_dc"": 58.8, ""delta_dc"": -1.0350000000000286}"
2023-11-28 09:23:02,Spirulina 003,pio001,2023-11-28T09:23:02.797956Z,UpdatedHeaterDC,delta_dc=-0.3599999999999923,"{""current_dc"": 58.44, ""delta_dc"": -0.3599999999999923}"
2023-11-28 09:26:47,Spirulina 003,pio001,2023-11-28T09:26:47.808618Z,UpdatedHeaterDC,delta_dc=-0.9299999999999962,"{""current_dc"": 57.51, ""delta_dc"": -0.9299999999999962}"
2023-11-28 09:30:32,Spirulina 003,pio001,2023-11-28T09:30:32.808503Z,UpdatedHeaterDC,delta_dc=-0.9000000000000234,"{""current_dc"": 56.61, ""delta_dc"": -0.9000000000000234}"
2023-11-28 09:34:17,Spirulina 003,pio001,2023-11-28T09:34:17.804539Z,UpdatedHeaterDC,delta_dc=-0.20999999999996888,"{""current_dc"": 56.4, ""delta_dc"": -0.20999999999996888}"
2023-11-28 09:38:02,Spirulina 003,pio001,2023-11-28T09:38:02.810739Z,UpdatedHeaterDC,delta_dc=-0.12000000000002942,"{""current_dc"": 56.28, ""delta_dc"": -0.12000000000002942}"
2023-11-28 09:41:47,Spirulina 003,pio001,2023-11-28T09:41:47.793897Z,UpdatedHeaterDC,delta_dc=-0.0149999999999757,"{""current_dc"": 56.27, ""delta_dc"": -0.0149999999999757}"
2023-11-28 09:45:32,Spirulina 003,pio001,2023-11-28T09:45:32.793277Z,UpdatedHeaterDC,delta_dc=0.8100000000000094,"{""current_dc"": 57.08, ""delta_dc"": 0.8100000000000094}"
2023-11-28 09:49:17,Spirulina 003,pio001,2023-11-28T09:49:17.812421Z,UpdatedHeaterDC,delta_dc=0.4800000000000004,"{""current_dc"": 57.56, ""delta_dc"": 0.4800000000000004}"
2023-11-28 09:53:02,Spirulina 003,pio001,2023-11-28T09:53:02.798168Z,UpdatedHeaterDC,delta_dc=0.37499999999998934,"{""current_dc"": 57.93, ""delta_dc"": 0.37499999999998934}"
2023-11-28 09:56:47,Spirulina 003,pio001,2023-11-28T09:56:47.796451Z,UpdatedHeaterDC,delta_dc=0.5550000000000068,"{""current_dc"": 58.49, ""delta_dc"": 0.5550000000000068}"
2023-11-28 10:00:32,Spirulina 003,pio001,2023-11-28T10:00:32.795005Z,UpdatedHeaterDC,delta_dc=0.3450000000000166,"{""current_dc"": 58.84, ""delta_dc"": 0.3450000000000166}"
2023-11-28 10:04:17,Spirulina 003,pio001,2023-11-28T10:04:17.796706Z,UpdatedHeaterDC,delta_dc=0.23999999999998423,"{""current_dc"": 59.08, ""delta_dc"": 0.23999999999998423}"
2023-11-28 10:08:02,Spirulina 003,pio001,2023-11-28T10:08:02.796477Z,UpdatedHeaterDC,delta_dc=0.18000000000002814,"{""current_dc"": 59.26, ""delta_dc"": 0.18000000000002814}"
2023-11-28 10:11:47,Spirulina 003,pio001,2023-11-28T10:11:47.797014Z,UpdatedHeaterDC,delta_dc=0.11999999999998678,"{""current_dc"": 59.38, ""delta_dc"": 0.11999999999998678}"
2023-11-28 10:15:32,Spirulina 003,pio001,2023-11-28T10:15:32.801129Z,UpdatedHeaterDC,delta_dc=0.059999999999977405,"{""current_dc"": 59.44, ""delta_dc"": 0.059999999999977405}"
2023-11-28 10:19:17,Spirulina 003,pio001,2023-11-28T10:19:17.804843Z,UpdatedHeaterDC,delta_dc=0.0750000000000064,"{""current_dc"": 59.52, ""delta_dc"": 0.0750000000000064}"
2023-11-28 10:23:02,Spirulina 003,pio001,2023-11-28T10:23:02.798933Z,UpdatedHeaterDC,delta_dc=-0.029999999999972715,"{""current_dc"": 59.49, ""delta_dc"": -0.029999999999972715}"
2023-11-28 10:26:47,Spirulina 003,pio001,2023-11-28T10:26:47.800082Z,UpdatedHeaterDC,delta_dc=-0.01500000000002899,"{""current_dc"": 59.47, ""delta_dc"": -0.01500000000002899}"
2023-11-28 10:30:32,Spirulina 003,pio001,2023-11-28T10:30:32.798079Z,UpdatedHeaterDC,delta_dc=0.18000000000001748,"{""current_dc"": 59.65, ""delta_dc"": 0.18000000000001748}"
2023-11-28 10:34:17,Spirulina 003,pio001,2023-11-28T10:34:17.796047Z,UpdatedHeaterDC,delta_dc=0.23999999999997357,"{""current_dc"": 59.89, ""delta_dc"": 0.23999999999997357}"
2023-11-28 10:38:02,Spirulina 003,pio001,2023-11-28T10:38:02.798858Z,UpdatedHeaterDC,delta_dc=0.14999999999999147,"{""current_dc"": 60.04, ""delta_dc"": 0.14999999999999147}"
2023-11-28 10:41:47,Spirulina 003,pio001,2023-11-28T10:41:47.799890Z,UpdatedHeaterDC,delta_dc=0.0750000000000064,"{""current_dc"": 60.12, ""delta_dc"": 0.0750000000000064}"
2023-11-28 10:45:32,Spirulina 003,pio001,2023-11-28T10:45:32.800309Z,UpdatedHeaterDC,delta_dc=-0.10500000000001108,"{""current_dc"": 60.01, ""delta_dc"": -0.10500000000001108}"
2023-11-28 10:49:17,Spirulina 003,pio001,2023-11-28T10:49:17.796025Z,UpdatedHeaterDC,delta_dc=0.5549999999999962,"{""current_dc"": 60.56, ""delta_dc"": 0.5549999999999962}"
2023-11-28 10:53:02,Spirulina 003,pio001,2023-11-28T10:53:02.798066Z,UpdatedHeaterDC,delta_dc=0.09000000000002473,"{""current_dc"": 60.65, ""delta_dc"": 0.09000000000002473}"
2023-11-28 10:56:47,Spirulina 003,pio001,2023-11-28T10:56:47.809673Z,UpdatedHeaterDC,delta_dc=-0.045000000000001705,"{""current_dc"": 60.6, ""delta_dc"": -0.045000000000001705}"
2023-11-28 11:00:32,Spirulina 003,pio001,2023-11-28T11:00:32.795968Z,UpdatedHeaterDC,delta_dc=-0.06000000000002004,"{""current_dc"": 60.54, ""delta_dc"": -0.06000000000002004}"
2023-11-28 11:04:17,Spirulina 003,pio001,2023-11-28T11:04:17.806369Z,UpdatedHeaterDC,delta_dc=-0.04499999999999105,"{""current_dc"": 60.5, ""delta_dc"": -0.04499999999999105}"
2023-11-28 11:08:02,Spirulina 003,pio001,2023-11-28T11:08:02.808223Z,UpdatedHeaterDC,delta_dc=0.45000000000001705,"{""current_dc"": 60.95, ""delta_dc"": 0.45000000000001705}"
2023-11-28 11:11:47,Spirulina 003,pio001,2023-11-28T11:11:47.801062Z,UpdatedHeaterDC,delta_dc=-0.27000000000001023,"{""current_dc"": 60.68, ""delta_dc"": -0.27000000000001023}"
2023-11-28 11:15:32,Spirulina 003,pio001,2023-11-28T11:15:32.802101Z,UpdatedHeaterDC,delta_dc=0.15000000000002345,"{""current_dc"": 60.83, ""delta_dc"": 0.15000000000002345}"
2023-11-28 11:19:17,Spirulina 003,pio001,2023-11-28T11:19:17.799164Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 60.59, ""delta_dc"": -0.24000000000003752}"
2023-11-28 11:23:02,Spirulina 003,pio001,2023-11-28T11:23:02.799171Z,UpdatedHeaterDC,delta_dc=-0.13499999999999446,"{""current_dc"": 60.46, ""delta_dc"": -0.13499999999999446}"
2023-11-28 11:26:47,Spirulina 003,pio001,2023-11-28T11:26:47.811606Z,UpdatedHeaterDC,delta_dc=0.06000000000002004,"{""current_dc"": 60.52, ""delta_dc"": 0.06000000000002004}"
2023-11-28 11:30:32,Spirulina 003,pio001,2023-11-28T11:30:32.812894Z,UpdatedHeaterDC,delta_dc=-0.02999999999999403,"{""current_dc"": 60.49, ""delta_dc"": -0.02999999999999403}"
2023-11-28 11:34:17,Spirulina 003,pio001,2023-11-28T11:34:17.796208Z,UpdatedHeaterDC,delta_dc=0.04499999999999105,"{""current_dc"": 60.53, ""delta_dc"": 0.04499999999999105}"
2023-11-28 11:38:02,Spirulina 003,pio001,2023-11-28T11:38:02.797026Z,UpdatedHeaterDC,delta_dc=0.0,"{""current_dc"": 60.53, ""delta_dc"": 0.0}"
2023-11-28 11:41:47,Spirulina 003,pio001,2023-11-28T11:41:47.812382Z,UpdatedHeaterDC,delta_dc=0.15000000000002345,"{""current_dc"": 60.68, ""delta_dc"": 0.15000000000002345}"
2023-11-28 11:45:32,Spirulina 003,pio001,2023-11-28T11:45:32.802149Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 60.44, ""delta_dc"": -0.24000000000003752}"
2023-11-28 11:49:17,Spirulina 003,pio001,2023-11-28T11:49:17.795913Z,UpdatedHeaterDC,delta_dc=-0.06000000000000938,"{""current_dc"": 60.38, ""delta_dc"": -0.06000000000000938}"
2023-11-28 11:53:02,Spirulina 003,pio001,2023-11-28T11:53:02.796260Z,UpdatedHeaterDC,delta_dc=0.3150000000000226,"{""current_dc"": 60.7, ""delta_dc"": 0.3150000000000226}"
2023-11-28 11:56:47,Spirulina 003,pio001,2023-11-28T11:56:47.802574Z,UpdatedHeaterDC,delta_dc=-0.13500000000000512,"{""current_dc"": 60.56, ""delta_dc"": -0.13500000000000512}"
2023-11-28 12:00:32,Spirulina 003,pio001,2023-11-28T12:00:32.804210Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 60.41, ""delta_dc"": -0.15000000000002345}"
2023-11-28 12:04:17,Spirulina 003,pio001,2023-11-28T12:04:17.799483Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 60.65, ""delta_dc"": 0.24000000000003752}"
2023-11-28 12:08:02,Spirulina 003,pio001,2023-11-28T12:08:02.815130Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 60.48, ""delta_dc"": -0.16499999999999915}"
2023-11-28 12:11:47,Spirulina 003,pio001,2023-11-28T12:11:47.806844Z,UpdatedHeaterDC,delta_dc=0.04499999999999105,"{""current_dc"": 60.52, ""delta_dc"": 0.04499999999999105}"
2023-11-28 12:15:32,Spirulina 003,pio001,2023-11-28T12:15:32.808195Z,UpdatedHeaterDC,delta_dc=0.22500000000000853,"{""current_dc"": 60.75, ""delta_dc"": 0.22500000000000853}"
2023-11-28 12:19:17,Spirulina 003,pio001,2023-11-28T12:19:17.821235Z,UpdatedHeaterDC,delta_dc=0.015000000000018332,"{""current_dc"": 60.77, ""delta_dc"": 0.015000000000018332}"
2023-11-28 12:23:02,Spirulina 003,pio001,2023-11-28T12:23:02.804699Z,UpdatedHeaterDC,delta_dc=0.13499999999999446,"{""current_dc"": 60.91, ""delta_dc"": 0.13499999999999446}"
2023-11-28 12:26:47,Spirulina 003,pio001,2023-11-28T12:26:47.805829Z,UpdatedHeaterDC,delta_dc=0.1649999999999885,"{""current_dc"": 61.07, ""delta_dc"": 0.1649999999999885}"
2023-11-28 12:30:32,Spirulina 003,pio001,2023-11-28T12:30:32.814276Z,UpdatedHeaterDC,delta_dc=-0.10500000000001108,"{""current_dc"": 60.96, ""delta_dc"": -0.10500000000001108}"
2023-11-28 12:34:17,Spirulina 003,pio001,2023-11-28T12:34:17.797145Z,UpdatedHeaterDC,delta_dc=0.1050000000000324,"{""current_dc"": 61.07, ""delta_dc"": 0.1050000000000324}"
2023-11-28 12:38:02,Spirulina 003,pio001,2023-11-28T12:38:02.806001Z,UpdatedHeaterDC,delta_dc=0.13499999999999446,"{""current_dc"": 61.2, ""delta_dc"": 0.13499999999999446}"
2023-11-28 12:41:47,Spirulina 003,pio001,2023-11-28T12:41:47.822803Z,UpdatedHeaterDC,delta_dc=0.015000000000018332,"{""current_dc"": 61.22, ""delta_dc"": 0.015000000000018332}"
2023-11-28 12:45:32,Spirulina 003,pio001,2023-11-28T12:45:32.810959Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 60.98, ""delta_dc"": -0.24000000000003752}"
2023-11-28 12:49:17,Spirulina 003,pio001,2023-11-28T12:49:17.812713Z,UpdatedHeaterDC,delta_dc=0.6900000000000013,"{""current_dc"": 61.67, ""delta_dc"": 0.6900000000000013}"
2023-11-28 12:53:02,Spirulina 003,pio001,2023-11-28T12:53:02.806963Z,UpdatedHeaterDC,delta_dc=-0.1349999999999838,"{""current_dc"": 61.54, ""delta_dc"": -0.1349999999999838}"
2023-11-28 12:56:47,Spirulina 003,pio001,2023-11-28T12:56:47.815416Z,UpdatedHeaterDC,delta_dc=-0.2099999999999902,"{""current_dc"": 61.33, ""delta_dc"": -0.2099999999999902}"
2023-11-28 13:00:32,Spirulina 003,pio001,2023-11-28T13:00:32.795839Z,UpdatedHeaterDC,delta_dc=-0.18000000000001748,"{""current_dc"": 61.15, ""delta_dc"": -0.18000000000001748}"
2023-11-28 13:04:17,Spirulina 003,pio001,2023-11-28T13:04:17.798337Z,UpdatedHeaterDC,delta_dc=-0.1649999999999885,"{""current_dc"": 60.99, ""delta_dc"": -0.1649999999999885}"
2023-11-28 13:08:02,Spirulina 003,pio001,2023-11-28T13:08:02.812764Z,UpdatedHeaterDC,delta_dc=-0.11999999999999744,"{""current_dc"": 60.87, ""delta_dc"": -0.11999999999999744}"
2023-11-28 13:11:47,Spirulina 003,pio001,2023-11-28T13:11:47.812220Z,UpdatedHeaterDC,delta_dc=-0.11999999999999744,"{""current_dc"": 60.75, ""delta_dc"": -0.11999999999999744}"
2023-11-28 13:15:32,Spirulina 003,pio001,2023-11-28T13:15:32.804320Z,UpdatedHeaterDC,delta_dc=-0.11999999999999744,"{""current_dc"": 60.63, ""delta_dc"": -0.11999999999999744}"
2023-11-28 13:19:17,Spirulina 003,pio001,2023-11-28T13:19:17.811947Z,UpdatedHeaterDC,delta_dc=-0.04500000000001236,"{""current_dc"": 60.58, ""delta_dc"": -0.04500000000001236}"
2023-11-28 13:23:02,Spirulina 003,pio001,2023-11-28T13:23:02.811389Z,UpdatedHeaterDC,delta_dc=0.6600000000000072,"{""current_dc"": 61.24, ""delta_dc"": 0.6600000000000072}"
2023-11-28 13:26:47,Spirulina 003,pio001,2023-11-28T13:26:47.809120Z,UpdatedHeaterDC,delta_dc=-0.3150000000000013,"{""current_dc"": 60.92, ""delta_dc"": -0.3150000000000013}"
2023-11-28 13:30:32,Spirulina 003,pio001,2023-11-28T13:30:32.811200Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 60.77, ""delta_dc"": -0.15000000000002345}"
2023-11-28 13:34:17,Spirulina 003,pio001,2023-11-28T13:34:17.802923Z,UpdatedHeaterDC,delta_dc=0.09000000000001407,"{""current_dc"": 60.86, ""delta_dc"": 0.09000000000001407}"
2023-11-28 13:38:02,Spirulina 003,pio001,2023-11-28T13:38:02.806931Z,UpdatedHeaterDC,delta_dc=-0.15000000000002345,"{""current_dc"": 60.71, ""delta_dc"": -0.15000000000002345}"
2023-11-28 13:41:47,Spirulina 003,pio001,2023-11-28T13:41:47.804790Z,UpdatedHeaterDC,delta_dc=0.16499999999999915,"{""current_dc"": 60.88, ""delta_dc"": 0.16499999999999915}"
2023-11-28 13:45:32,Spirulina 003,pio001,2023-11-28T13:45:32.812682Z,UpdatedHeaterDC,delta_dc=-0.11999999999997613,"{""current_dc"": 60.76, ""delta_dc"": -0.11999999999997613}"
2023-11-28 13:49:17,Spirulina 003,pio001,2023-11-28T13:49:17.807485Z,UpdatedHeaterDC,delta_dc=-0.18000000000001748,"{""current_dc"": 60.58, ""delta_dc"": -0.18000000000001748}"
2023-11-28 13:53:02,Spirulina 003,pio001,2023-11-28T13:53:02.800396Z,UpdatedHeaterDC,delta_dc=0.2099999999999902,"{""current_dc"": 60.79, ""delta_dc"": 0.2099999999999902}"
2023-11-28 13:56:47,Spirulina 003,pio001,2023-11-28T13:56:47.792485Z,UpdatedHeaterDC,delta_dc=0.18000000000001748,"{""current_dc"": 60.97, ""delta_dc"": 0.18000000000001748}"
2023-11-28 14:00:32,Spirulina 003,pio001,2023-11-28T14:00:32.800010Z,UpdatedHeaterDC,delta_dc=0.09000000000000341,"{""current_dc"": 61.06, ""delta_dc"": 0.09000000000000341}"
2023-11-28 14:04:17,Spirulina 003,pio001,2023-11-28T14:04:17.806461Z,UpdatedHeaterDC,delta_dc=0.09000000000000341,"{""current_dc"": 61.15, ""delta_dc"": 0.09000000000000341}"
2023-11-28 14:08:02,Spirulina 003,pio001,2023-11-28T14:08:02.811729Z,UpdatedHeaterDC,delta_dc=0.09000000000000341,"{""current_dc"": 61.24, ""delta_dc"": 0.09000000000000341}"
2023-11-28 14:11:47,Spirulina 003,pio001,2023-11-28T14:11:47.814408Z,UpdatedHeaterDC,delta_dc=-0.28500000000002856,"{""current_dc"": 60.95, ""delta_dc"": -0.28500000000002856}"
2023-11-28 14:15:32,Spirulina 003,pio001,2023-11-28T14:15:32.801563Z,UpdatedHeaterDC,delta_dc=0.01500000000002899,"{""current_dc"": 60.97, ""delta_dc"": 0.01500000000002899}"
2023-11-28 14:19:17,Spirulina 003,pio001,2023-11-28T14:19:17.809879Z,UpdatedHeaterDC,delta_dc=0.11999999999997613,"{""current_dc"": 61.09, ""delta_dc"": 0.11999999999997613}"
2023-11-28 14:23:02,Spirulina 003,pio001,2023-11-28T14:23:02.803403Z,UpdatedHeaterDC,delta_dc=-0.34499999999998465,"{""current_dc"": 60.75, ""delta_dc"": -0.34499999999998465}"
2023-11-28 14:26:47,Spirulina 003,pio001,2023-11-28T14:26:47.815656Z,UpdatedHeaterDC,delta_dc=0.4050000000000047,"{""current_dc"": 61.16, ""delta_dc"": 0.4050000000000047}"
2023-11-28 14:30:32,Spirulina 003,pio001,2023-11-28T14:30:32.803753Z,UpdatedHeaterDC,delta_dc=-0.2099999999999902,"{""current_dc"": 60.95, ""delta_dc"": -0.2099999999999902}"
2023-11-28 14:34:17,Spirulina 003,pio001,2023-11-28T14:34:17.801998Z,UpdatedHeaterDC,delta_dc=-0.1050000000000324,"{""current_dc"": 60.84, ""delta_dc"": -0.1050000000000324}"
2023-11-28 14:38:02,Spirulina 003,pio001,2023-11-28T14:38:02.807164Z,UpdatedHeaterDC,delta_dc=0.16499999999999915,"{""current_dc"": 61.01, ""delta_dc"": 0.16499999999999915}"
2023-11-28 14:41:47,Spirulina 003,pio001,2023-11-28T14:41:47.810394Z,UpdatedHeaterDC,delta_dc=-0.2699999999999996,"{""current_dc"": 60.74, ""delta_dc"": -0.2699999999999996}"
2023-11-28 14:45:32,Spirulina 003,pio001,2023-11-28T14:45:32.809206Z,UpdatedHeaterDC,delta_dc=0.36000000000001364,"{""current_dc"": 61.1, ""delta_dc"": 0.36000000000001364}"
2023-11-28 14:49:17,Spirulina 003,pio001,2023-11-28T14:49:17.803801Z,UpdatedHeaterDC,delta_dc=0.015000000000018332,"{""current_dc"": 61.12, ""delta_dc"": 0.015000000000018332}"
2023-11-28 14:53:02,Spirulina 003,pio001,2023-11-28T14:53:02.812546Z,UpdatedHeaterDC,delta_dc=-0.24000000000003752,"{""current_dc"": 60.88, ""delta_dc"": -0.24000000000003752}"
2023-11-28 14:56:47,Spirulina 003,pio001,2023-11-28T14:56:47.810857Z,UpdatedHeaterDC,delta_dc=-0.360000000000003,"{""current_dc"": 60.52, ""delta_dc"": -0.360000000000003}"
2023-11-28 15:00:32,Spirulina 003,pio001,2023-11-28T15:00:32.799399Z,UpdatedHeaterDC,delta_dc=0.045000000000001705,"{""current_dc"": 60.57, ""delta_dc"": 0.045000000000001705}"
2023-11-28 15:04:17,Spirulina 003,pio001,2023-11-28T15:04:17.800714Z,UpdatedHeaterDC,delta_dc=-0.1649999999999885,"{""current_dc"": 60.41, ""delta_dc"": -0.1649999999999885}"
2023-11-28 15:08:02,Spirulina 003,pio001,2023-11-28T15:08:02.812229Z,UpdatedHeaterDC,delta_dc=-0.11999999999999744,"{""current_dc"": 60.29, ""delta_dc"": -0.11999999999999744}"
2023-11-28 15:11:47,Spirulina 003,pio001,2023-11-28T15:11:47.805341Z,UpdatedHeaterDC,delta_dc=0.029999999999972715,"{""current_dc"": 60.32, ""delta_dc"": 0.029999999999972715}"
2023-11-28 15:15:32,Spirulina 003,pio001,2023-11-28T15:15:32.807930Z,UpdatedHeaterDC,delta_dc=-0.13499999999999446,"{""current_dc"": 60.19, ""delta_dc"": -0.13499999999999446}"
2023-11-28 15:19:17,Spirulina 003,pio001,2023-11-28T15:19:17.798810Z,UpdatedHeaterDC,delta_dc=-0.1649999999999885,"{""current_dc"": 60.03, ""delta_dc"": -0.1649999999999885}"
2023-11-28 15:23:02,Spirulina 003,pio001,2023-11-28T15:23:02.799831Z,UpdatedHeaterDC,delta_dc=0.3300000000000196,"{""current_dc"": 60.36, ""delta_dc"": 0.3300000000000196}"
2023-11-28 15:26:47,Spirulina 003,pio001,2023-11-28T15:26:47.802717Z,UpdatedHeaterDC,delta_dc=0.06000000000000938,"{""current_dc"": 60.42, ""delta_dc"": 0.06000000000000938}"
2023-11-28 15:30:32,Spirulina 003,pio001,2023-11-28T15:30:32.797870Z,UpdatedHeaterDC,delta_dc=-0.01500000000002899,"{""current_dc"": 60.4, ""delta_dc"": -0.01500000000002899}"
2023-11-28 15:34:17,Spirulina 003,pio001,2023-11-28T15:34:17.810497Z,UpdatedHeaterDC,delta_dc=-0.1950000000000145,"{""current_dc"": 60.2, ""delta_dc"": -0.1950000000000145}"
2023-11-28 15:38:02,Spirulina 003,pio001,2023-11-28T15:38:02.802874Z,UpdatedHeaterDC,delta_dc=0.24000000000003752,"{""current_dc"": 60.44, ""delta_dc"": 0.24000000000003752}"
2023-11-28 15:41:47,Spirulina 003,pio001,2023-11-28T15:41:47.796245Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 60.27, ""delta_dc"": -0.16499999999999915}"
2023-11-28 15:45:32,Spirulina 003,pio001,2023-11-28T15:45:32.798782Z,UpdatedHeaterDC,delta_dc=-0.25500000000000256,"{""current_dc"": 60.02, ""delta_dc"": -0.25500000000000256}"
2023-11-28 15:49:17,Spirulina 003,pio001,2023-11-28T15:49:17.812573Z,UpdatedHeaterDC,delta_dc=0.3300000000000196,"{""current_dc"": 60.35, ""delta_dc"": 0.3300000000000196}"
2023-11-28 15:53:02,Spirulina 003,pio001,2023-11-28T15:53:02.793654Z,UpdatedHeaterDC,delta_dc=-0.01500000000002899,"{""current_dc"": 60.33, ""delta_dc"": -0.01500000000002899}"
2023-11-28 15:56:47,Spirulina 003,pio001,2023-11-28T15:56:47.810434Z,UpdatedHeaterDC,delta_dc=-0.04499999999999105,"{""current_dc"": 60.29, ""delta_dc"": -0.04499999999999105}"
2023-11-28 16:00:32,Spirulina 003,pio001,2023-11-28T16:00:32.800156Z,UpdatedHeaterDC,delta_dc=0.15000000000002345,"{""current_dc"": 60.44, ""delta_dc"": 0.15000000000002345}"
2023-11-28 16:04:17,Spirulina 003,pio001,2023-11-28T16:04:17.799568Z,UpdatedHeaterDC,delta_dc=0.06000000000000938,"{""current_dc"": 60.5, ""delta_dc"": 0.06000000000000938}"
2023-11-28 16:08:02,Spirulina 003,pio001,2023-11-28T16:08:02.813091Z,UpdatedHeaterDC,delta_dc=-0.16499999999999915,"{""current_dc"": 60.34, ""delta_dc"": -0.16499999999999915}"
2023-11-28 16:11:47,Spirulina 003,pio001,2023-11-28T16:11:47.815155Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 60.54, ""delta_dc"": 0.1950000000000145}"
2023-11-28 16:15:32,Spirulina 003,pio001,2023-11-28T16:15:32.803854Z,UpdatedHeaterDC,delta_dc=-0.01500000000002899,"{""current_dc"": 60.52, ""delta_dc"": -0.01500000000002899}"
2023-11-28 16:19:17,Spirulina 003,pio001,2023-11-28T16:19:17.814369Z,UpdatedHeaterDC,delta_dc=-0.11999999999997613,"{""current_dc"": 60.4, ""delta_dc"": -0.11999999999997613}"
2023-11-28 16:23:02,Spirulina 003,pio001,2023-11-28T16:23:02.799044Z,UpdatedHeaterDC,delta_dc=0.1950000000000145,"{""current_dc"": 60.6, ""delta_dc"": 0.1950000000000145}"
